id,dataset,split,question,context,accepted_answers,model_answer,auto_correctness_label,manual_correctness_label,raw_generation_confidence,hidden_state_method,run_id,review_notes
triviaqa-rc.nocontext-validation-652,triviaqa_rc_nocontext_validation_1000,train,Who is credited with the discovery of the tomb of King Tutankhamen in 1922?,,Howard Carter | Howard Carter (archaeologist) | howard carter archaeologist,Howard Carter,1,,0.9996526831159633,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-653,triviaqa_rc_nocontext_validation_1000,train,The King of Wishful Thinking was a hit song used during the opening credits of the movie Pretty Woman. Who sang it?,,Go West | Go West (disambiguation) | Go West (film) | Go West (album) | go west disambiguation | go west film | go west album,Elton John,0,,0.6551208102179572,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-654,triviaqa_rc_nocontext_validation_1000,test,"What dish, especially popular in parts of Wales and the English Midlands,  is traditionally made from pig's heart, liver and fatty belly meat or bacon minced together, with herbs added for flavouring and sometimes bread crumbs",,Faggots | Fagget | Faggoting | Faggottry | Faggott | Fagit | Faggoter | Fagotting | Fagate | Fagoting | Faggot (disambiguation) | Fagatt | Faggat | Faggit | Faggotting | Fagett | Ffagott | Faggoteer | Faggot | Faggot-stitch | Faggot-stitching | faggot stitching | faggot disambiguation | faggot stitch,Potted meat,0,,0.5549094452264677,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-655,triviaqa_rc_nocontext_validation_1000,test,What was the name of Shari Lewis' sassy sock puppet?,,Lamb Chop. | Lamb Chop | Lamb chop (disambiguation) | Lamb chops | Lambchop | lamb chop disambiguation,Lamb Chop,1,,0.81835785456044,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-656,triviaqa_rc_nocontext_validation_1000,test,Captain Corelli's mandolin is a book a film set in which country,,Greece | Yunanistan | Griekenland | Hellenic republic | Elláda | Graecia | The Hellenic Republic | Ελλάς | Eládha | Yananistan | Republic of Greece | Elliniki Dimokratía | Picki u dusa | République hellénique | Social issues in Greece | Hellas | Republique hellenique | Eladha | Ελλάδα | Grèce | Elliniki Dimokratia | Temporary Government of National Defence | Griechenland | Grcija | Ellada | Hellada | Greek Republic | Grece | Ελληνική Δημοκρατία | Grcka | Political history of Greece | Ellīnikī́ Dīmokratía | Macedonian Greece | History of North Greece | ISO 3166-1:GR | Grecce | Elás | Hellás | Ελλας | Greek law (Hellenic Republic) | iso 3166 1 gr | greek law hellenic republic,Italy,0,,0.9382332346100871,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-657,triviaqa_rc_nocontext_validation_1000,train,The Bull is the village pub in an everyday tale of country folk. In which village is The Bull?,,Ambridge | Ambridge (disambiguation) | ambridge disambiguation,The village name is not provided in the given information.,0,,0.7713744977233593,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-658,triviaqa_rc_nocontext_validation_1000,test,What is the second biggest city in the UK?,,"Birmingham | County Borough of Birmingham | Birmingham overspill | Metropolitan Borough of Birmingham | B'Ham | Great Barr Primary School | City of Birmingham | City of a thousand and one trades | Birmingham, UK | Birminghamian | Birmingham (borough) | City of a thousand trades | Nelson Mandela Primary School | Crime and policing in Birmingham | Birmingham, United Kingdom | The weather in Birmingham | Bournville Junior School | Birmingham Corporation | Birmingham Heritage Festival | Bimringham | Birmingham artistic figures | Beormingham | Birmingham, West Midlands | England Birmingham | Birmingham, England | UN/LOCODE:GBBHM | birmingham england | birmingham uk | weather in birmingham | birmingham united kingdom | city of thousand trades | city of thousand and one trades | birmingham west midlands | b ham | birmingham borough | un locode gbbhm",Birmingham,1,,0.9621124762305958,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-659,triviaqa_rc_nocontext_validation_1000,train,Who was the second wife of Henry VIII?,,"Anne Boleyn | Anne Boylen | Anne Bullen | Anne boelyn | Anne Boullant | Ann Boleyn | Anne Boleyn, 1st Marchioness of Pembroke | Ann Bullen | Anna Bollina | Queen Anne Boleyn | Anne Bolyn | anne boleyn 1st marchioness of pembroke",Anne Boleyn,1,,0.8724657994561031,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-660,triviaqa_rc_nocontext_validation_1000,train,Which actor does the interviewing in 'Interview with a Vampire'?,,Christian Slater,Johnny Depp,0,,0.788531567725789,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-661,triviaqa_rc_nocontext_validation_1000,validation,What is the southernmost city in USA,,"Honolulu | Honolulu, Hawaii, USA | History of Honolulu | Honolulu, Oahu | UN/LOCODE:USHNL | Honolulu, HI | Honolulu, Hawa'ii | Honolulu, USA | Honolulu District | Honolulu Hawaii | Honolulu, United States | Honolulu CCD | Pacific/Honolulu | Honolulu, Hawai'i | City of Honolulu, Hawaii | Honululu, Hawaii | Honolulu (HI) | Honolulu (urbanized area) | Honolulu, HI MSA | City of Honolulu | Honululu | Honolulu, Hawaii | Honolulu, Hawaii, United States | Capital of Hawaii | Honolulu CDP | Honolulu Area Rail Rapid Transit | honululu hawaii | honolulu hawai i | pacific honolulu | honolulu hawaii united states | honolulu usa | honolulu urbanized area | un locode ushnl | honolulu united states | honolulu hi msa | honolulu hawaii usa | city of honolulu hawaii | honolulu hawa ii | honolulu oahu | honolulu hi","Miami, Florida",0,,0.979749974829925,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-662,triviaqa_rc_nocontext_validation_1000,train,"In Vladimir Nabokov's book ""Lolita"", what is Lolita's real name?",,Dolores HAZE | The Hunted Enchanters | Enchanted Hunters | The Enchanted Hunters | List of Lolita characters | Lolita Haze | Confessions of a White Widowed Male | Lolita (novel) | Lolitha | Lolita (movie) | Confession of a white widowed male | Hunted Enchanters | Lolita (book) | Lolitas | Humbert Humbert (Lolita) | Clare Quilty | Nymphette | Lolita Method | The Confessions of a White Widowed Male | Richard F. Schiller | Lolita | Humbert Humbert | richard f schiller | confession of white widowed male | lolita movie | humbert humbert lolita | lolita book | lolita novel | confessions of white widowed male,Dolly Hazard,0,,0.786545209678221,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-663,triviaqa_rc_nocontext_validation_1000,test,"Which Shakespeare play tells the story of Prospero, the rightful Duke of Milan?",,The TEMPEST | Van Eck radiation | EMSEC | Tempest attack | Emissions security | Emission security | Tempest (codename) | TEMPEST | tempest codename,The Tempest,1,,0.9998827360804223,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-664,triviaqa_rc_nocontext_validation_1000,train,Which RAF fighter-bomber was built by the Panavia partnership?,,The TORNADO | tornado,Tornado GR4,1,,0.8136396442343184,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-665,triviaqa_rc_nocontext_validation_1000,test,What was the name of the sixth studio album released by Prince and the Revolution in June of 1984?,,Purple RAIN | Purple Rain (disambiguation) | purple rain disambiguation,Sign 'O' Times,0,,0.6640721537263425,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-666,triviaqa_rc_nocontext_validation_1000,train,The undersurface of a person's foot or of a shoe?,,Sole | Soles | Sole (disambiguation) | sole disambiguation,Foot undersurface or shoe undersurface,0,,0.8326082290182374,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-667,triviaqa_rc_nocontext_validation_1000,validation,In which film series would you expect to film Katniss Everdeen and Peeta Malark?,,The Hunger Games | Hunger Games trilogy | Hunger Games | Hunger Games (franchise) | The Hunger Games trilogy | Hunger Games franchise | The Hunger Games franchise | The hunger games. | Hunger game | The Hunger Games (franchise),Hunger Games series,1,,0.9204308934395838,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-668,triviaqa_rc_nocontext_validation_1000,train,"""Rodney you plonka"" and ""This time next year we'll be millionaires"" are catchphrases from which well-known television sitcom?",,Only Fools and Horses | Sunglasses Ron | Lovely jubly | Voted Britain's Best Sitcom | Only Fools and Horses... | Only Fools | Yernly Fyerls and Nesbits | Only Fools & Horses | Trotters International Traders Plc | Once upon a time in peckham | OF&H | Nelson Mandella House | Paddy The Greek | Trotters Independent Traders | George Trotter | Peckham Echo | paddy greek | of h | only fools horses | voted britain s best sitcom | once upon time in peckham,Friends,0,,0.9869722313991669,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-669,triviaqa_rc_nocontext_validation_1000,validation,What did my true love bring to me on the Sixth Day of Christmas?,,Six Geese-A-Laying | six geese laying,A Partridge in a Pear Tree,0,,0.8007342601194188,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-670,triviaqa_rc_nocontext_validation_1000,train,Louis Smith won an individual silver medal in gymnastics at the 2012 London Olympics. For what discipline?,,Pommel Horse | Gymnastics pommel horse | Side Horse | Pommel horse (gymnastics) | Pomel horse | Pommel-Horse | pommel horse gymnastics,Artistic Gymnastics,0,,0.8755322628806447,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-671,triviaqa_rc_nocontext_validation_1000,test,What animal did Reggie Perrin think of every time his Mother-in-law was mentioned?,,A Hippopotamus. | The Hippopotamus | hippopotamus,A pig.,0,,0.4650643658190791,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-672,triviaqa_rc_nocontext_validation_1000,train,Which former prime minister appeared on the Morecambe and Wise Christmas Special in 1978?,,"Harold Wilson | A week is a long time in politics | Sir Harold Wilson | Shadow Cabinet of Harold Wilson | Harold Wilson, Baron Wilson of Rievaulx | James Harold Wilson | First Shadow Cabinet of Harold Wilson | Harold Wilson's | Wilson, Harold | James Harold Wilson, Baron Wilson of Rievaulx | Baron Wilson of Rievaulx Wilson Harold | Baron Wilson of Rievaulx | Shadow Cabinet of Harold Wilson I | harold wilson s | harold wilson baron wilson of rievaulx | james harold wilson baron wilson of rievaulx | week is long time in politics | wilson harold",Edward Heath,0,,0.8909566334273579,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-673,triviaqa_rc_nocontext_validation_1000,train,"Where does the infamous ""Streif"" downhill ski race take place?",,"Kitzbühel | Kitzbühel Sportpark Tennis Stadium | Kitzbuhel, Austria | Kitzbuhel | Kitzbuel | Kitzbuhl | Kitzbühl | Kitzbuehel, Austria | Kitzbuehel | Kitzbühel, Austria | Kitzbuehl | kitzbuhel austria | kitzbuehel austria | kitzbühel austria","St. Anton am Arlberg, Austria",0,,0.878643668663315,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-674,triviaqa_rc_nocontext_validation_1000,validation,What song was a hit for Tom Jones and Cerys Matthews in 1999?,,"Baby it's cold outside | It's Cold Outside | Baby, It's Cold Outside (song) | Baby, It's Cold Outside | Baby its cold outside | baby it s cold outside | it s cold outside | baby it s cold outside song","""Baby, Baby, Baby""",0,,0.7947646120969005,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-675,triviaqa_rc_nocontext_validation_1000,validation,How many lines are there in a sonnet?,,14 | fourteen,14 lines,1,,0.9228188529323859,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-676,triviaqa_rc_nocontext_validation_1000,train,What is the American version of Strictly Come Dancing called?,,Dancing With The Stars | Strictly Keep Dancing | Dwts | Dansez Pentru Tine | Tantsy so zvezdami | Dancing With the Stars: Keep Dancing | Dancing with the Stars (Denmark) | Dancing Stars | dancing with stars | dancing with stars keep dancing | dancing with stars denmark,Dancing with the Stars,1,,0.9987308569050466,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-677,triviaqa_rc_nocontext_validation_1000,test,What is the lightest metal under standard conditions?,,Lithium | Uthium | Litium | 1S2 2S | Lithium metal | LithoTab | Element 3 | Atomic number 3 | Lithium compounds | Li (element) | li element,Lithium,1,,0.9996661108556736,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-678,triviaqa_rc_nocontext_validation_1000,train,What artist designed the logo for Chupa Chups lollipops?,,"Salvador Dali | Salvador Felipe Jacinto DalA | Daliesque | Salvador Felip Jacint Dali Domenech | Dalíesque | Salvador Felip Jacint Dalí Domènech | Salvador Felipe Jacinto Dali | Meanings of Paintings by Salvador Dali | Dalí | Nuclear cross | Salvador Dali i Domenech | Dali Lithograph | Salvador Domingo Felipe Jacinto Dalí i Domenech | Salvador Domingo Felipe Jacinto Dalí i Domènech, 1st Marquis of Púbol | Dali salvador | Salvador Domingo Felipe Jacinto Dali i Domenech | Salvador dhali | Salvadore Dali | Salvador Dalì | Salvador Dalí | Salvador Domingo Felipe Jacinto Dali i Domènech | Salvador Dalí i Domènech | Salvador Domenec Felip Jacint Dali Domenech | Marques de Pubol | Salvador Domingo Felipe Jacinto Dalí i Domènech | Salvador Domenec Felip Jacint Dalí Domenech | Salvador Felipe Jacinto Dali i Domenech | The Meanings of the Paintings of Salvador Dali | Avida Dollars | Salvidor Dali | salvador domingo felipe jacinto dalí i domènech 1st marquis of púbol | meanings of paintings of salvador dali",Salvador Dalí,1,,0.7635860247986302,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-679,triviaqa_rc_nocontext_validation_1000,train,"What is being built in the Olympic Park, that will be the world's longest and tallest of its kind?",,A slide | The Slide | slide,The Olympic Stadium,0,,0.6934610781915547,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-680,triviaqa_rc_nocontext_validation_1000,train,In the 'Jungle Book' what type of creature was 'Bagheera'?,,Panther | Panther athletics | Panthers | The Panthers | Panther (disambiguation) | panther disambiguation,A panther,1,,0.9388631456662089,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-681,triviaqa_rc_nocontext_validation_1000,train,What was the first Beatles film?,,A Hard Day's Night | Hard Day's Night | Hard days night | A Hard Day's Night (disambiguation) | A hard days night | A Hard Day’s Night | hard day s night | hard day s night disambiguation,Help!,0,,0.8704739192434746,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
